ID,p_Action,p_Adventure,p_Animation,p_Biography,p_Comedy,p_Crime,p_Documentary,p_Drama,p_Family,p_Fantasy,p_Film-Noir,p_History,p_Horror,p_Music,p_Musical,p_Mystery,p_News,p_Romance,p_Sci-Fi,p_Short,p_Sport,p_Thriller,p_War,p_Western
1,0.15764286503092992,0.12463520822896393,0.032796441625685645,0.04676199133457945,0.3877633214518535,0.17598527644414938,0.05503189665891095,0.4998328127825001,0.0868581770669668,0.09246676357518246,0.01946947334658511,0.033243061698597955,0.12152842139609417,0.0425505685040284,0.034458445533509456,0.09277650021961216,0.0008442132529166665,0.24683304565282185,0.08983800586024177,0.012416352138982461,0.03300179146233186,0.24964724364419938,0.04132133272241108,0.030509018607416328
4,0.1629704321256376,0.12102743442134378,0.03287479011295248,0.051469120083689104,0.38466524434448107,0.19261231638511037,0.05780198858430191,0.5101463985219872,0.08232533042455152,0.08089756103123485,0.02103807538476557,0.035525114878023574,0.11558586315012674,0.0437292552553034,0.03349315588110082,0.0902796206775232,0.001334252689362173,0.23045590212547298,0.08369341724157188,0.013135969535594635,0.03332239119955989,0.25503662413584977,0.04459326126925332,0.029582042952802267
5,0.16629771518853867,0.10888056511590913,0.023510133692384604,0.04727514025602509,0.3496855601726788,0.2359528298376094,0.04495345328597026,0.5389992935284718,0.06832858016553767,0.08207141618756432,0.03194186713106481,0.030967127868719673,0.11906928846683681,0.036998101994161176,0.02887535938189425,0.12635425006036533,0.0007425390202707867,0.23928224967590483,0.08363166500248449,0.007767587027544234,0.03180184946507692,0.302975753646863,0.04066273735852362,0.026175191583728528
6,0.16475776138836146,0.1256193782204848,0.02892795255247696,0.046924224777523026,0.37329142612728883,0.18077075455832664,0.046274444573295916,0.5191644136911421,0.07933207468676398,0.08452628140946183,0.025569214983389047,0.03792004645477145,0.12460712269720343,0.03905713484702068,0.032988281036061634,0.1018960779524223,0.0007174142736507972,0.24152048740388538,0.09525867100534173,0.00987752161793043,0.033540652670325355,0.27042203383305924,0.05099349772740776,0.027976559090379362
7,0.1697965073743491,0.13713699998555737,0.03626776562885,0.04138357657507407,0.362342610126219,0.18227462834665262,0.04942576012207656,0.46860230154378746,0.08673159353196597,0.10159263090423924,0.024977723782590784,0.02904404876716751,0.1698423039074191,0.037772291748648476,0.03092405835594678,0.10931620358512766,0.0007898266201101903,0.21600979154789096,0.13657415811551527,0.01093714885272761,0.02694503583358494,0.2768547743561181,0.03545015876672713,0.02708196386106887
9,0.15881812710076226,0.12588795962292082,0.033227533191155574,0.05117490572016791,0.38846781487778054,0.1793014303694806,0.059405081749335294,0.50493857172587,0.08561457495929971,0.08696784176651998,0.020310355625876738,0.037258919696927455,0.11550886164024972,0.046096325099755725,0.03355024101570394,0.08920793739529896,0.0009198457916686213,0.23330726985924058,0.08553382146403266,0.012966290061669628,0.034539461472220354,0.24667152382745547,0.042533890250729664,0.030664429665421804
11,0.17699702145114485,0.13746261994189898,0.03588520554460661,0.06263729441741768,0.36757734075501275,0.17630097070919679,0.09917857678530341,0.47949924810713446,0.08912748524913251,0.09180187978310997,0.018274725410521445,0.04392488170008783,0.10087322229382469,0.06064055082676094,0.03660877529843577,0.07787174350022281,0.0026679841731012525,0.2212522789759803,0.08942122410619421,0.011219189069716392,0.038240882269622245,0.23438394764054843,0.04187035784119428,0.028610186104845736
13,0.1724934997999561,0.11848000968876245,0.030429351991739344,0.045632639127029966,0.39449355949927767,0.2140982829010453,0.04833834149883064,0.5168116328999104,0.08244586218909426,0.08334246985214097,0.022541459107993184,0.03169064173800523,0.11164512671442393,0.041813960356634775,0.03315989962006319,0.09282033791701957,0.001267633670999118,0.23976045047557265,0.08273936801039622,0.011036289176850544,0.030336642255786066,0.26767813165835574,0.03919652522847072,0.027161571319885325
16,0.14677583708173267,0.11810866295441398,0.03052298951821755,0.0467119054498467,0.399866531027793,0.17150487395128539,0.05088583197157534,0.5164282436632206,0.0837574237358537,0.08588599347521271,0.020395315799002455,0.032210354534562106,0.1175060304682637,0.04172721807708495,0.03376794683746815,0.09210898234180553,0.0007440798592080384,0.26253449196216777,0.08250834405167254,0.011306619158899854,0.031076350744831893,0.24067033308366878,0.04312096702525016,0.027953495904648976
21,0.1526060947500444,0.12653051860955397,0.033709942655802905,0.047542512526481444,0.4042509058671658,0.17270144058238793,0.05720711483114418,0.4982788539845171,0.08815324619589361,0.08939638504608782,0.018661243500077144,0.03451961775055779,0.11460595254115603,0.04561552377308724,0.03425614007514117,0.08876002472281765,0.0009934975572839502,0.2453150488110745,0.0861674542924961,0.012579710053994803,0.03211705225945238,0.2364025003416259,0.041252142944459565,0.030578870342579546
22,0.17090648140472167,0.14968215431860446,0.043249126227108296,0.041458012630501105,0.3813340311279683,0.1617087392784218,0.043347672010186356,0.48620804263896555,0.09752720265215958,0.12219801405516405,0.017664209954265143,0.03347887620595182,0.15092055809286256,0.03834263630885461,0.03632423897540303,0.09207393434480005,0.0006470537810310368,0.2396186853259052,0.10310550656565141,0.012056511058815627,0.029387060697876995,0.2495800987858201,0.042853470879618244,0.02876393005557266
24,0.1821672804084361,0.11486274490254575,0.02802514759137596,0.042605739626395925,0.38017619982329537,0.23787581286071738,0.04493222387226545,0.5057889409342914,0.07355478777497894,0.07715613040908119,0.028053640957090856,0.03228998336501605,0.11423931652490753,0.0378029487667739,0.03116275324083527,0.12267050629098003,0.0007884121504103298,0.2408711744896679,0.0838759099057097,0.009309106579819643,0.02757459401210643,0.3037142327091691,0.038406055374117405,0.025227151642073585
25,0.16193583729445035,0.13354089152892037,0.032559068478756184,0.045895697952717876,0.38942125460061544,0.18072564627345125,0.048781666939263474,0.5031983462796595,0.08938564337631343,0.08689202185659808,0.02030970870917096,0.03209759131044513,0.11370260605138306,0.041657501836586994,0.03414442259819067,0.09159591013262804,0.0008128403736843265,0.24017163892127233,0.08706043875499275,0.01111177590447649,0.031545528593660055,0.2485437964990958,0.0433673332766098,0.04926657268237114
32,0.15013877401620795,0.11985572362400242,0.031496330527038666,0.04809819333835639,0.4085636586831019,0.1720855593280315,0.05394428550880362,0.5055473737966842,0.08626479734318929,0.0849531901485718,0.019325328581279444,0.03491722786324942,0.11211497601433631,0.04629758433370594,0.037773851713040776,0.08897275532744593,0.0008295108597704029,0.25335993999238793,0.08251084839831732,0.012892299872459606,0.03418046577850649,0.23681955296203258,0.043923407218194065,0.02973661636078734
38,0.14731567055010258,0.12104645702159306,0.031034795132890793,0.04653429286211494,0.40129320257035667,0.16891938067351062,0.049960309217922216,0.5171797426622596,0.08561135068704676,0.08338427464203753,0.02039778083989672,0.03419447675968105,0.11900430761104319,0.04253135947388317,0.03576091941612203,0.0895399982238352,0.0007878664561031384,0.26039410793710815,0.0836791959357976,0.011677098119940202,0.032389984980019194,0.2411077894511379,0.042262452947187244,0.028694266407997333
40,0.17762906743495643,0.12685651764405792,0.029765664312829516,0.04726652082083336,0.38253056214499587,0.20817189371569592,0.051199243458377335,0.5092249093194231,0.08206829751717612,0.08166582367072461,0.024121770804064083,0.036452066311928585,0.11238673536697204,0.0399823088012509,0.03282078810870317,0.09180135215152685,0.000763280327923739,0.22724918020039944,0.08713617315749782,0.012119402012503463,0.031005152338227773,0.26454439724009476,0.05096056732428028,0.03279913207044189
54,0.1557429614148072,0.1272371491819099,0.037207725431919844,0.045532526280226956,0.40444117888167525,0.17066402410752027,0.054736606349247645,0.48230206614698856,0.09413339493314163,0.09305156917712756,0.018645522738095725,0.03208970380161832,0.1301125553234555,0.047884326334466695,0.038573866539841684,0.08916508725892024,0.0008092544218991131,0.23831360159933726,0.09319197285488591,0.012415069059580872,0.032295277892559725,0.24158446272477999,0.0396010271259449,0.028925669176781632
55,0.1533004548878002,0.13539425741947192,0.03481471899418656,0.04292701531066429,0.382758991625413,0.16299136958194707,0.04625104299669604,0.4956053619671941,0.0929557599498935,0.1101316815620091,0.018233360945071112,0.030750245314458573,0.15190508057907234,0.04085601852712,0.03452453167297696,0.10340132722397857,0.0007094785669827135,0.23217526374393463,0.0907226003205083,0.01112007765803714,0.030038823547360642,0.25718371083758595,0.041236324358234544,0.026274282553326676
60,0.15450038404519506,0.14787889408571425,0.0465460725322443,0.04172642218957363,0.4138713544047104,0.16463547222526356,0.04983312535031362,0.47565455001391477,0.1185419509707797,0.11252235448944378,0.01714344787210433,0.03201731590717966,0.12990108426354366,0.04328434974225614,0.03783399495282513,0.08730905354556569,0.0007835859178582635,0.23789005265012117,0.09908730154892857,0.011665139486160624,0.03234787257311197,0.2360730805068492,0.03856105323875036,0.027291582889761173
64,0.13564040897621546,0.10753504118517138,0.029456757690408203,0.0451922316000442,0.41538137346660126,0.167468838934426,0.048952116217077714,0.5210422760405222,0.08171081226140729,0.08350704516027084,0.02373214228772069,0.03067093714876233,0.10907200796799062,0.043976546860630475,0.03674742639278968,0.09306283173882492,0.0008261018127307476,0.28414052663367145,0.07800893681874108,0.010297610351097069,0.03050587230296493,0.2338607276330914,0.03801660620791091,0.026465679374246303
72,0.14818855133937422,0.12034044916306602,0.03153617765694951,0.05708860828032576,0.38049403351431654,0.1746354598640133,0.07825336273569002,0.49572598291421516,0.08678186303603222,0.08577854509425631,0.019024306537291844,0.03619056333079781,0.1192377203587356,0.05022845322029168,0.03425430371613047,0.09113033289690683,0.0014277598277307997,0.23254700579404453,0.08139730289018647,0.011688870783728,0.03455788126301998,0.2404135960914793,0.04149219141841148,0.029339921670238026
74,0.14685434832758004,0.1156327909787823,0.02852693809396703,0.04439863629290389,0.3978330201254724,0.17972850080660827,0.043050331491856185,0.5205697455640245,0.08020281396137055,0.08379345185163238,0.022671370420656298,0.02931226988059935,0.12533385751326484,0.04261032914547553,0.03566820307781824,0.10024744359640957,0.0006150534779540888,0.2664778895071217,0.08270945890793234,0.009744604739460675,0.033510062385764115,0.2551311946294091,0.037027946923894745,0.02607162624911766
77,0.17102682502403854,0.1212762199527724,0.03033383150321832,0.04631796904599394,0.3783387972402484,0.20891681383918523,0.050633156503292025,0.5125122907426276,0.08434629485502806,0.08550137667285299,0.02411310153269486,0.03309441737656891,0.12331817157535452,0.040782920620344686,0.031281917943579,0.10903459424585497,0.0007495411941314197,0.22833810274348024,0.08849897389831321,0.010969966468506594,0.03207366092277174,0.27828368415800436,0.04178923529105595,0.02808173440178614
