ID,Price
0,20867.870849121726
1,37417.46104039525
2,23359.083938849006
3,8032.666040048407
4,30895.383809232542
5,15355.789396480188
6,21127.85750679374
7,28020.761340286634
8,44627.86114574722
9,14459.991787958013
10,18565.398813889507
11,16442.89587314533
12,36323.479261774184
13,19689.69884311574
14,40415.324217635345
15,5871.652508967331
16,24998.033009056307
17,31608.42830197879
18,16046.632369670191
19,23707.64851403013
20,10075.430389344994
21,21907.056173292356
22,16154.219588005295
23,16683.87431506876
24,30892.432223814252
25,16423.81307157247
26,24550.16409250879
27,31092.516284832607
28,22961.01803090512
29,24998.655843333727
30,18341.111779044797
31,37572.27662346359
32,13208.126000550754
33,22747.656613905154
34,19399.025058921437
35,18511.97152598565
36,24334.58351867799
37,40835.129427398715
38,45641.44275462288
39,39481.25495286218
40,15388.03907026599
41,14043.136427824395
42,25364.559140173973
43,37990.60106301954
44,49062.99232534441
45,14761.843251834447
46,22717.44958659349
47,20754.104259134474
48,17792.452296281233
49,16179.394041539672
50,13646.01787778584
51,18187.193186130833
52,17338.115026988395
53,12643.172419325609
54,26321.685230659932
55,16732.960655553812
56,7584.633743593183
57,15586.591360296057
58,18586.817618759786
59,19328.265283860983
60,5895.25633535956
61,16675.560928208462
62,20839.65327621943
63,18865.892286394945
64,6342.881481094006
65,17307.518343629297
66,17265.89025773023
67,9784.129348911327
68,17304.703060140568
69,13898.791152939075
70,16843.353030986094
71,31725.693347878616
72,28406.350348475004
73,51585.88864539786
74,14220.253689084408
75,7270.845286949924
76,7753.152179111534
77,11114.624486785877
78,9431.584022533845
79,14011.623336089211
80,32409.421646030896
81,13584.427708344494
82,20291.41145228427
83,15095.000924499267
84,13374.389618362631
85,13272.189189825855
86,33907.40819538399
87,12767.375708408348
88,8402.41774554429
89,32476.290053113706
90,32677.830875053718
91,28034.404453882213
92,11106.912897617949
93,29918.518849161133
94,19965.62358855414
95,20407.950836912685
96,12557.49534907112
97,8800.77767694124
98,27359.714111772704
99,24369.250535499035
100,23411.82999658111
101,6737.459553043864
102,32420.981278940388
103,19914.727675878134
104,20933.863644773985
105,32678.18184647726
106,23281.27980594939
107,32751.52904271629
108,50477.47245509595
109,20519.435135155247
110,13414.436835789389
111,6375.5627413635175
112,19835.505481709184
113,9024.888514458551
114,14416.67360981413
115,9200.117950735807
116,16635.41227563259
117,9113.335277593702
118,6672.374466625883
119,17058.309382547865
120,8213.662284345352
121,33719.338700132
122,12201.938005912772
123,16414.71957653902
124,8076.922928940159
125,16198.752261280257
126,27831.038186849502
127,13875.778298412835
128,28165.403762019465
129,15227.261854567725
130,19949.171692454693
131,23996.552953045684
132,30034.188724013144
