ID,Price
0,20687.025
1,37395.105
2,20049.354
3,6455.743
4,29685.115
5,14893.276
6,19234.031
7,29415.639
8,43410.65
9,15330.583
10,18261.738
11,17505.26
12,33687.5
13,19962.71
14,39920.01
15,6175.533
16,26304.117
17,31793.7
18,15990.212
19,23774.82
20,9837.591
21,22197.645
22,15174.697
23,17841.096
24,31754.18
25,16499.5
26,24894.225
27,30495.955
28,23469.31
29,25377.828
30,19673.344
31,37617.555
32,12330.757
33,24035.133
34,20618.578
35,17608.414
36,24360.018
37,42059.875
38,46270.984
39,36538.605
40,15288.242
41,14455.325
42,26130.773
43,37306.83
44,47456.176
45,15093.131
46,22202.086
47,21693.35
48,18227.842
49,16091.087
50,12337.26
51,19323.725
52,16795.34
53,12554.2705
54,27172.062
55,17639.31
56,8704.666
57,17138.846
58,17614.498
59,19606.084
60,5266.907
61,16978.691
62,19886.654
63,19896.318
64,5165.1733
65,17314.361
66,17338.336
67,9808.037
68,17478.164
69,14635.635
70,16248.418
71,32029.105
72,29052.734
73,51163.88
74,14228.6455
75,4871.3413
76,6760.1455
77,10250.429
78,10449.801
79,14326.004
80,34076.07
81,14700.659
82,21337.412
83,14919.351
84,14193.969
85,13084.988
86,34042.42
87,12386.439
88,7583.3945
89,28755.727
90,33482.62
91,28923.496
92,9543.248
93,29975.783
94,19042.576
95,20014.682
96,13706.138
97,9625.592
98,27830.246
99,25504.244
100,22744.107
101,4682.33
102,32841.84
103,21653.855
104,20797.262
105,33985.035
106,20466.955
107,32575.205
108,48590.61
109,19876.965
110,13601.0205
111,6870.3345
112,20873.408
113,9355.336
114,15136.525
115,6650.1143
116,18167.71
117,9584.549
118,3009.025
119,16274.042
120,8450.639
121,36359.344
122,10981.527
123,17925.738
124,8562.315
125,16773.846
126,27972.506
127,15127.624
128,29827.73
129,17259.162
130,19917.586
131,24012.953
132,30324.227
133,11780.362
134,14146.486
135,35669.434
136,14961.364
137,31881.234
138,11860.628
139,32375.072
140,15715.307
141,54906.176
142,32654.135
143,45169.07
144,11066.232
145,31569.021
146,26898.248
147,11202.188
148,31635.459
149,25311.99
150,21523.979
151,22858.574
152,21067.648
153,9492.435
154,18842.646
155,32222.438
156,31692.44
157,42902.484
158,11620.643
159,19545.234
160,15031.962
161,17422.742
162,15396.883
163,7909.6895
164,17112.238
165,16543.436
166,13550.611
167,18921.045
168,27625.121
169,16335.7705
170,32862.344
171,19207.96
172,11997.569
173,30362.312
174,5874.712
175,17936.44
176,22594.39
177,21527.883
178,15046.222
179,34274.496
180,7018.5693
181,16587.926
182,12615.909
183,15344.301
184,16671.447
185,17653.264
186,14668.505
187,28608.604
188,10904.548
189,19594.406
190,33759.59
191,14948.01
192,9590.974
193,15034.38
194,35566.816
195,10435.645
196,18432.93
197,16097.101
198,11786.571
199,19416.082
200,9658.873
201,20600.236
202,16996.084
203,25214.91
204,27145.744
205,16517.764
206,23886.656
207,16327.663
208,12427.27
209,12756.182
210,14548.471
211,18817.11
212,40516.55
213,43991.59
214,13473.136
215,17145.12
216,10118.899
217,22917.418
218,16600.67
219,43018.51
220,24989.955
221,21631.709
222,9970.603
223,18671.955
224,7177.4644
225,13455.521
226,23045.37
227,10940.725
228,46202.695
229,29416.316
230,5643.2744
231,14986.233
232,16443.846
233,18614.55
234,19333.334
235,24417.957
236,16000.967
237,24349.838
238,31914.115
239,25289.26
240,21075.422
241,26181.299
242,34335.203
243,13684.452
244,17338.102
245,13796.451
246,19452.809
247,25848.395
248,11662.701
249,29254.201
250,19323.469
251,10663.286
252,8677.952
253,15012.354
254,15895.828
255,14580.535
256,16766.75
257,13713.556
258,56024.055
259,21347.557
260,21328.408
261,43901.027
262,45401.15
263,7620.4575
264,18323.281
265,11949.799
266,17433.143
267,15275.265
268,26493.877
269,12928.492
270,33945.402
271,24877.834
272,14821.773
273,23859.982
274,23284.62
275,20042.312
276,21792.402
277,16581.113
278,22314.701
279,41003.535
280,17578.463
281,39882.336
282,13900.621
283,49877.688
284,11035.548
285,20720.465
286,21753.938
287,34516.4
288,38209.453
289,16027.525
290,32656.877
291,13025.927
292,23908.248
293,40855.996
294,22337.121
295,25604.414
296,27402.412
297,12724.988
298,26766.273
299,11625.432
300,15736.511
301,20482.203
302,9572.875
303,12326.295
304,16278.736
305,27808.314
306,18724.707
307,32504.377
308,40175.1
309,7904.83
310,27901.086
311,15478.334
312,23081.887
313,15122.415
314,17092.184
315,20808.041
316,11689.235
317,13701.448
318,14291.498
319,34757.562
320,8801.701
321,25881.148
322,20778.857
323,17833.041
324,17844.197
325,7760.745
326,26763.438
327,12296.742
328,45224.34
329,12452.407
330,26479.893
331,15604.186
332,14178.586
333,11650.0625
334,12209.138
335,28066.71
336,16263.614
337,10249.707
338,4278.1577
339,9877.731
340,21513.32
341,15980.358
342,18169.584
343,31400.326
344,14681.677
345,17288.084
346,28743.412
347,23964.373
348,30360.217
349,13618.74
350,31057.809
351,9951.326
352,11154.782
353,18774.049
354,13600.61
355,17952.217
356,13199.976
357,28665.07
358,38820.2
359,31554.133
360,33871.008
361,9207.962
362,18249.006
363,15844.453
364,6883.0576
365,16189.737
366,11212.952
367,13605.167
368,16701.064
369,27779.512
370,20301.334
371,20576.9
372,8608.943
373,33057.508
374,11775.462
375,34249.496
376,16522.775
377,8500.72
378,14831.34
379,23494.33
380,14641.093
381,26279.244
382,11521.487
383,19016.65
384,11096.481
385,8013.0244
386,14471.1455
387,37516.54
388,6961.354
389,15817.989
390,34076.87
391,14909.362
392,16058.841
393,12638.81
394,31578.764
395,19746.357
396,21236.78
397,15859.813
398,20088.338
399,38198.39
400,31301.912
401,23745.035
402,10782.057
403,11999.156
404,8973.898
405,7225.8447
406,7247.04
407,8809.731
408,14439.727
409,9576.52
410,11036.038
411,13753.069
412,19275.914
413,18043.94
414,13520.024
415,13101.807
416,24153.225
417,17404.469
418,16850.57
419,11437.274
420,29721.06
421,24463.818
422,9884.889
423,13669.464
424,15322.669
425,24073.406
426,12659.953
427,30175.65
428,17764.783
429,38016.395
430,29612.549
431,7220.6973
432,27902.666
433,39249.4
434,12635.819
435,17487.955
436,21735.57
437,14640.633
438,15655.948
439,33200.33
440,23419.701
441,17602.727
442,21057.91
443,20461.404
444,30529.053
445,19448.975
446,17102.28
447,19028.084
448,16349.953
449,11989.15
450,12467.678
451,23779.635
452,12187.056
453,19021.361
454,27385.012
455,12632.022
456,14990.381
457,21210.107
458,15500.337
459,25607.508
460,30243.014
461,35192.742
462,18077.113
463,10673.431
464,34655.875
465,26541.057
466,9105.365
467,14702.321
468,26367.162
469,10244.74
470,14772.47
471,20754.115
472,23972.703
473,39610.152
474,30841.736
475,10191.524
476,29820.809
477,29985.05
478,14667.109
479,9904.893
480,35885.35
481,11348.176
482,10465.574
483,17015.814
484,27413.824
485,23924.477
486,12743.54
487,29059.902
488,13633.177
489,24113.314
490,7352.9536
491,18888.852
492,29390.65
493,13568.472
494,12260.337
495,20907.266
496,10493.755
497,18439.633
498,11435.556
499,23068.3
500,18918.512
501,29455.787
502,23828.873
503,34467.336
504,14115.056
505,8262.656
506,33259.438
507,28515.572
508,6935.544
509,39420.277
510,17561.596
511,44945.1
512,12530.668
513,26040.197
514,24815.842
515,18651.934
516,13932.613
517,14608.345
518,18275.375
519,14610.756
520,10656.014
521,18402.572
522,39778.195
523,16359.521
524,19998.336
525,20245.652
526,27916.729
527,24584.506
528,8816.853
529,34485.12
530,26243.268
531,23142.398
532,8039.452
533,20631.213
534,9857.952
535,34075.387
536,9290.717
537,25855.504
538,19067.473
539,15367.927
540,29869.557
541,8459.842
542,27429.201
543,26785.178
544,25429.117
545,29922.842
546,25302.467
547,12513.735
548,10563.632
549,21057.879
550,10409.183
551,17053.697
552,20387.375
553,40898.61
554,21596.453
555,16764.344
556,49972.805
557,21116.252
558,26053.914
559,36250.777
560,13704.829
561,10186.817
562,17601.393
563,31722.336
564,37751.816
